"product_name","product_id","qty"
"Xerox 1990","OFF-PA-10004248",8
"Adams Write n' Stick Phone Message Book, 11 X 5 1/4, 200 Messages","OFF-PA-10004470",8
"Alliance Rubber Bands","OFF-FA-10002701",8
"Ibico Recycled Grain-Textured Covers","OFF-BI-10001153",8
"Geographics Note Cards, Blank, White, 8 1/2 x 11","OFF-PA-10002259",8
"Anker 24W Portable Micro USB Car Charger","TEC-PH-10000912",8
"Texas Instrument TI-15 Fraction Calculator","TEC-MA-10000752",8
"Plastic Stacking Crates & Casters","OFF-ST-10004835",8
"Avery Binder Labels","OFF-BI-10000591",8
"Staples in misc. colors","OFF-AR-10001166",8
"Xerox 1980","OFF-PA-10002741",8
"Eldon Econocleat Chair Mats for Low Pile Carpets","FUR-FU-10002379",8
"Xerox 218","OFF-PA-10003953",8
"Xerox 1976","OFF-PA-10001837",7
"Okidata MB760 Printer","TEC-MA-10000984",7
"Xerox 1938","OFF-PA-10002558",7
"Acme Kleencut Forged Steel Scissors","OFF-SU-10004768",7
"Avery 510","OFF-LA-10003714",7
"Acco 6 Outlet Guardian Basic Surge Suppressor","OFF-AP-10000124",7
"RCA ViSYS 25825 Wireless digital phone","TEC-PH-10003174",7
"Shocksock Galaxy S4 Armband","TEC-PH-10000307",7
"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2 X 11 Cards, 25 Env./Pack","OFF-PA-10001583",7
"Xerox 207","OFF-PA-10001826",7
"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back","FUR-CH-10002758",7
"Avery 502","OFF-LA-10000973",7
"GE 4 Foot Flourescent Tube, 40 Watt","FUR-FU-10000409",7
"Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","OFF-PA-10001752",7
"Belkin iPhone and iPad Lightning Cable","TEC-PH-10000004",7
"Xerox 1926","OFF-PA-10002960",7
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum","FUR-CH-10002044",7
"Xerox WorkCentre 6505DN Laser Multifunction Printer","TEC-MA-10003353",7
"Xerox 1921","OFF-PA-10004965",7
"Fellowes Econo/Stor Drawers","OFF-ST-10000676",7
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set","OFF-AR-10001468",7
"Belkin OmniView SE Rackmount Kit","OFF-ST-10003324",7
"Tenex V2T-RE Standard Weight Series Chair Mat, 45 x 53, Lip 25 x 12","FUR-FU-10000305",7
"Westinghouse Floor Lamp with Metal Mesh Shade, Black","FUR-FU-10002554",7
"Logitech M510 Wireless Mouse","TEC-AC-10000303",7
"Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8 Cut","OFF-SU-10004290",7
"Microsoft Arc Touch Mouse","TEC-AC-10001956",7
"Tops Green Bar Computer Printout Paper","OFF-PA-10004092",7
"Xerox 215","OFF-PA-10001246",7
"Avery 479","OFF-LA-10002368",7
"Canon Image Class D660 Copier","TEC-CO-10003236",7
"Portfile Personal File Boxes","OFF-ST-10003572",7
"Executive Impressions 8-1/2 Career Panel/Partition Cubicle Clock","FUR-FU-10001617",7
"Southworth 25% Cotton Granite Paper & Envelopes","OFF-PA-10000955",7
"Brites Rubber Bands, 1 1/2 oz. Box","OFF-FA-10001135",7
"Col-Erase Pencils with Erasers","OFF-AR-10000799",7
"Space Solutions Industrial Galvanized Steel Shelving.","OFF-ST-10003641",7
"KeyTronic KT800P2 - Keyboard - Black","TEC-AC-10000387",6
"Message Book, Standard Line While You Were Out, 5 1/2 X 4, 200 Sets/Book","OFF-PA-10000350",6
"Kingston Digital DataTraveler 64GB USB 2.0","TEC-AC-10004992",6
"Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum","OFF-AP-10002906",6
"Contemporary Borderless Frame","FUR-FU-10003489",6
"Zebra GK420t Direct Thermal/Thermal Transfer Printer","TEC-MA-10001695",6
"Lexmark MarkNet N8150 Wireless Print Server","TEC-MA-10001681",6
"Bush Mission Pointe Library","FUR-BO-10002824",6
"Wilson Jones DublLock D-Ring Binders","OFF-BI-10004352",6
"Hon 30 x 60 Table with Locking Drawer","FUR-TA-10004175",6
"Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup","OFF-AP-10001564",6
"Cisco TelePresence System EX90 Videoconferencing Unit","TEC-MA-10002412",6
"Zebra ZM400 Thermal Label Printer","TEC-MA-10000045",6
"Document Clip Frames","FUR-FU-10002508",6
"Acco Economy Flexible Poly Round Ring Binder","OFF-BI-10000494",6
"Turquoise Lead Holder with Pocket Clip","OFF-AR-10004930",6
"Xerox 190","OFF-PA-10004948",6
"Motorola Moto X","TEC-PH-10002483",6
"Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5","TEC-PH-10001870",6
"Boston 16701 Slimline Battery Pencil Sharpener","OFF-AR-10000411",6
"Hewlett-Packard Deskjet 6540 Color Inkjet Printer","TEC-MA-10003626",6
"Ink Jet Note and Greeting Cards, 8-1/2 x 5-1/2 Card Size","OFF-PA-10001994",6
"O'Sullivan Cherrywood Estates Traditional Bookcase","FUR-BO-10001619",6
"Lexmark 20R1285 X6650 Wireless All-in-One Printer","TEC-MA-10004626",6
"Kensington 6 Outlet SmartSocket Surge Protector","OFF-AP-10004136",6
"Eldon Executive Woodline II Cherry Finish Desk Accessories","FUR-FU-10003919",6
"Canon PC170 Desktop Personal Copier","TEC-MA-10001016",6
"SAFCO Folding Chair Trolley","FUR-CH-10003606",6
"Fiskars Spring-Action Scissors","OFF-SU-10002557",6
"4009 Highlighters","OFF-AR-10003477",6
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black","FUR-FU-10004712",6
"Eldon 300 Class Desk Accessories, Black","FUR-FU-10004164",6
"Avery Hi-Liter Fluorescent Desk Style Markers","OFF-AR-10003723",6
"Anderson Hickey Conga Table Tops & Accessories","FUR-TA-10003837",5
"Sterling Rubber Bands by Alliance","OFF-FA-10000254",5
"Imation Swivel Flash Drive USB flash drive - 8 GB","TEC-AC-10002558",5
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13","OFF-EN-10003798",5
"Kleencut Forged Office Shears by Acme United Corporation","OFF-SU-10001212",5
"Desktop 3-Pocket Hot File","OFF-ST-10004946",5
"Electrix Incandescent Magnifying Lamp, Black","FUR-FU-10002553",5
"Hewlett-Packard Desktjet 6988DT Refurbished Printer","TEC-MA-10003673",5
"Easy-staple paper","OFF-PA-10000565",5
"Plantronics Single Ear Headset","TEC-MA-10004086",5
"Dell Slim USB Multimedia Keyboard","TEC-AC-10001590",5
"Avery 515","OFF-LA-10003537",5
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll","OFF-LA-10000476",5
"Lexmark S315 Color Inkjet Printer","TEC-MA-10000597",5
"Panasonic KX MC6040 Color Laser Multifunction Printer","TEC-MA-10003356",5
"Xerox 1890","OFF-PA-10002499",5
"Unpadded Memo Slips","OFF-PA-10000859",5
"Eldon File Chest Portable File","OFF-ST-10001034",5
"OtterBox Defender Series Case - iPhone 5c","TEC-PH-10004348",5
"Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection","OFF-AP-10000326",5
"Acco Glide Clips","OFF-FA-10000089",5
"Avaya IP Phone 1140E VoIP phone","TEC-PH-10002352",5
"Boston 16750 Black Compact Battery Pencil Sharpener","OFF-AR-10003772",5
"Xerox 1985","OFF-PA-10003543",5
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts","OFF-AP-10003914",5
"Newell 308","OFF-AR-10004272",5
"Loose Memo Sheets","OFF-PA-10001274",5
"LG G2","TEC-PH-10002645",5
"SanDisk Cruzer 4 GB USB Flash Drive","TEC-AC-10000487",5
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish","OFF-ST-10002292",5
"Xblue XB-1670-86 X16 Small Office Telephone - Titanium","TEC-PH-10002597",5
"SANFORD Liquid Accent Tank-Style Highlighters","OFF-AR-10001022",5
"Stockwell Gold Paper Clips","OFF-FA-10001754",5
"Staples in misc. colors","OFF-AR-10004790",5
"Xerox 1958","OFF-PA-10002552",5
"Acme Serrated Blade Letter Opener","OFF-SU-10003936",5
"Xerox 1983","OFF-PA-10001243",5
"Cisco Desktop Collaboration Experience DX650 IP Video Phone","TEC-MA-10001570",5
"Xerox Blank Computer Paper","OFF-PA-10000210",5
"Xerox 1892","OFF-PA-10001725",5
"Staple magnet","OFF-ST-10003221",5
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack","OFF-AR-10001118",5
"Riverside Furniture Stanwyck Manor Table Series","FUR-TA-10004442",5
"Xerox 1896","OFF-PA-10001763",5
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper","OFF-PA-10003205",5
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter","OFF-AP-10004655",5
"Cubify CubeX 3D Printer Triple Head Print","TEC-MA-10004125",4
"Rush Hierlooms Collection Rich Wood Bookcases","FUR-BO-10004360",4
"Letter Slitter","OFF-SU-10003002",4
"Star Micronics TSP800 TSP847IIU Receipt Printer","TEC-MA-10004241",4
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner","TEC-MA-10000029",4
"Cisco CP-7937G Unified IP Conference Station Phone","TEC-MA-10002178",4
"Executive Impressions 16-1/2 Circular Wall Clock","FUR-FU-10001379",4
"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax","TEC-MA-10002109",4
"Xerox 1901","OFF-PA-10000308",4
"Avery 484","OFF-LA-10002473",4
"Hewlett-Packard Deskjet D4360 Printer","TEC-MA-10003246",4
"Cherry 142-key Programmable Keyboard","TEC-AC-10004420",4
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate","OFF-PA-10001001",4
"Bevis Round Conference Room Tables and Bases","FUR-TA-10001866",4
"Micro Innovations Wireless Classic Keyboard with Mouse","TEC-AC-10001090",4
"Xerox 1902","OFF-PA-10001952",4
"Park Ridge Embossed Executive Business Envelopes","OFF-EN-10004007",4
"Staples in misc. colors","OFF-AR-10004707",4
"Computer Printout Paper with Letter-Trim Fine Perforations","OFF-PA-10001281",4
"First Data TMFD35 PIN Pad","TEC-AC-10004595",4
"Eureka Hand Vacuum, Bagless","OFF-AP-10003099",4
"Avery 482","OFF-LA-10004272",4
"Pyle PRT45 Retro Home Telephone","TEC-PH-10004830",4
"Wilson Jones Hanging Recycled Pressboard Data Binders","OFF-BI-10004716",4
"Lexmark X 9575 Professional All-in-One Color Printer","TEC-MA-10004458",4
"Star Micronics TSP100 TSP143LAN Receipt Printer","TEC-MA-10004552",4
"Newell 337","OFF-AR-10003958",4
"Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","OFF-AR-10003696",4
"Logitech Wireless Boombox Speaker - portable - wireless, wired","TEC-AC-10002647",4
"Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors","OFF-AP-10002670",4
"Wirebound Voice Message Log Book","OFF-PA-10002109",4
"Xiaomi Mi3","TEC-PH-10002114",4
"Xerox 1918","OFF-PA-10000919",4
"Nokia Lumia 1020","TEC-PH-10004241",4
"SanDisk Cruzer 8 GB USB Flash Drive","TEC-AC-10004127",4
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48","FUR-FU-10002703",4
"Classic Ivory Antique Telephone ZL1810","TEC-PH-10004959",4
"Rediform S.O.S. Phone Message Books","OFF-PA-10001450",4
"Bush Cubix Collection Bookcases, Fully Assembled","FUR-BO-10003660",4
"RCA ViSYS 25425RE1 Corded phone","TEC-PH-10002817",3
"Okidata C610n Printer","TEC-MA-10003230",3
"Wasp CCD Handheld Bar Code Reader","TEC-MA-10003066",3
"Hewlett-Packard Deskjet 5550 Printer","TEC-MA-10003674",3
"Decoflex Hanging Personal Folder File","OFF-ST-10001414",3
"Xerox 1922","OFF-PA-10001661",3
"Holmes Harmony HEPA Air Purifier for 17 x 20 Room","OFF-AP-10002734",3
"Socket Bluetooth Cordless Hand Scanner (CHS)","TEC-MA-10001031",3
"Linden 12 Wall Clock With Oak Frame","FUR-FU-10003095",3
"Okidata B400 Printer","TEC-MA-10003176",3
"Epson Perfection V600 Photo Scanner","TEC-MA-10004521",3
"I.R.I.S IRISCard Anywhere 5 Card Scanner","TEC-MA-10002981",3
"Cisco SPA 501G IP Phone","TEC-PH-10001949",3
"Hammermill Color Copier Paper (28Lb. and 96 Bright)","OFF-PA-10004022",3
"Cisco 8961 IP Phone Charcoal","TEC-MA-10003589",3
"Newell 342","OFF-AR-10004974",3
"Color-Coded Legal Exhibit Labels","OFF-LA-10004055",3
"3D Systems Cube Printer, 2nd Generation, White","TEC-MA-10002073",3
"Logitech Illuminated Ultrathin Keyboard with Backlighting","TEC-AC-10004814",3
"Executive Impressions 13-1/2 Indoor/Outdoor Wall Clock","FUR-FU-10002685",3
"Sony 8GB Class 10 Micro SDHC R40 Memory Card","TEC-AC-10002380",3
"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner","TEC-MA-10000904",3
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2 x 11, Ream","OFF-PA-10002333",3
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors","OFF-AR-10003896",3
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","TEC-MA-10002937",3
"Fellowes Smart Surge Ten-Outlet Protector, Platinum","OFF-AP-10003884",3
"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606","OFF-AR-10004587",3
"Okidata B401 Printer","TEC-MA-10003337",3
"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors","FUR-BO-10002202",3
"Panasonic Business Telephones KX-T7736","TEC-PH-10001468",3
"NETGEAR RangeMax WNR1000 Wireless Router","TEC-AC-10000926",3
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled","FUR-BO-10001567",3
"AT&T EL51110 DECT","TEC-PH-10002075",3
"Eldon Jumbo ProFile Portable File Boxes Graphite/Black","OFF-ST-10001627",3
"Vtech AT&T CL2940 Corded Speakerphone, Black","TEC-MA-10003329",3
"Okidata C610n Printer","TEC-MA-10001856",2
"Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier","TEC-MA-10002927",2
"Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac","OFF-AP-10002203",2
"Jiffy Padded Mailers with Self-Seal Closure","OFF-EN-10001749",2
"Xerox 1984","OFF-PA-10002001",2
"Ultra Commercial Grade Dual Valve Door Closer","FUR-FU-10002874",2
"Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","TEC-MA-10002694",2
"Multimedia Mailers","OFF-EN-10004206",2
"NeatDesk Desktop Scanner & Digital Filing System","TEC-MA-10002790",2
"Avery 5","OFF-LA-10003388",2
"PNY Rapid USB Car Charger - Black","TEC-PH-10004875",2
"Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive","TEC-AC-10003133",2
"Grip Seal Envelopes","OFF-EN-10001535",2
"RCA ViSYS 25423RE1 Corded phone","TEC-PH-10003535",2
"Xerox 1969","OFF-PA-10003739",2
"Xerox 1989","OFF-PA-10003919",2
"Avery Hi-Liter Pen Style Six-Color Fluorescent Set","OFF-AR-10003986",2
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops","FUR-TA-10001691",2
"Boston 1900 Electric Pencil Sharpener","OFF-AR-10002704",1
"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order","FUR-BO-10002206",1
"Penpower WorldCard Pro Card Scanner","TEC-MA-10003493",1
"Xerox 20","OFF-PA-10000048",1
"Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs","FUR-CH-10002317",1
